260,9191953566719
425,4341367916913
388,0115640020336
313,7799828819835
684,7694464950634
468,8777569837361
846,6570632780648
497,32193608156916
719,5985553637538
448,84913624587466
439,7377512364197
1000,9499297366832
274,71376546628454
452,0921467148681
240,92103921674183
242,96675187008074
609,7279548140936
818,2124743921077
507,3522997853552
733,2247882730064
639,5858749232234
280,00000463194954
328,8087615147009
295,5392586320395
348,72975397839747
569,1349060941637
288,58713602179006
264,82024120130177
221,8995600948907
616,2638301263004
331,6715860454394
390,328486859792
294,89944521101444
210,15379008858895
716,0268004512699
790,2315094270277
441,04755190914517
403,1887323234794
359,7592405342518
623,2446774167207
413,1506863531572
321,11634444061934
461,03291910081447
719,2123977579164
353,71262006949365
233,90172058220168
295,5433872135883
350,4328805819869
309,36489013197405
407,0506073544831
246,89586396130807
503,3828008950833
444,7559355724249
375,5515147334994
356,02230291609857
276,09663276906224
454,1458402049729
258,3868273052972
356,35377082694686
427,099343551312
260,87769443315716
214,85592426607786
321,40684528126855
233,83013244441946
263,24274967062615
279,3673667478825
550,7116957286099
230,4218705165778
221,55573806507934
197,63116532890075
382,9538501546786
259,8903498025616
581,7436581918566
301,8452997562966
565,9256482841331
281,7765897889118
229,2320817178037
523,3242783872264
537,0580453063172
391,22423161858046
468,53961527100023
392,6262026430939
1070,10212978301
720,2518516838797
394,08322923121887
941,5787186836184
339,1900879272284
398,91363537840556
253,1230545902433
492,3272506179854
653,0302264644773
548,8719980016871
350,987279785472
478,01553767251767
271,76305189090374
376,8848643342294
305,8171375917599
330,84585898915026
404,8079368678981
347,9537741550217
289,2316424666902
553,0267067463576
418,05109146051694
456,6194677515152
819,3539066794058
1067,0983632448358
614,0825581136901
410,5458058219067
293,79361675040855
220,61138716929008
410,8777564794014
286,0589555275265
368,7674449447004
424,3384561608916
644,9374656079538
975,2829125361561
417,6618209400696
403,31142756068925
419,9838889339319
447,5640808243382
362,1781774419481
731,8820299883814
279,95183998794533
238,13288961107781
440,9874889620218
1283,623208890315
299,26370896098456
628,8265826710388
457,10932929325713
339,1167315999094
542,8832519553958
484,4113618515715
394,56031164908694
242,1770455733396
351,47724864174063
277,789015575626
278,91217133011594
831,4854121898657
796,9909035883711
309,7074683745687
314,4593179556224
619,9332140371057
448,2307992391412
414,73330456395433
906,413698581663
500,55008469735657
959,2651384320761
373,8289342745026
459,9236777105489
1345,3297288403812
569,8614691406792
427,14996172429767
765,3157443111852
540,447274112539
577,5181212192075
356,5238409902935
886,5855003061168
267,55364140889094
344,3390719385235
246,88710399656918
389,0658931162373
299,86360495221163
326,6014961538523
430,2019369817112
1136,986553559234
1234,1756032059493
417,1880850972137
524,0549365110438
336,7241590328335
372,4486892328668
551,915086299039
316,6522132963899
876,8570208209233
1891,5077657928334
393,1580041888649
428,7942929064003
361,48329225812677
268,40195860299434
266,45288447480453
298,57501095091084
546,3984155494687
548,1946942732495
333,9403379884005
432,1711420492511
482,36458588588846
492,42775962687966
771,8474331840524
743,5815151486083
725,0824975722791
299,29492280270944
472,547691814273
432,21246806623265
228,04451166520062
686,3911475383024
352,0631958322628
293,85539060750443
380,5115180983618
545,1611979782323
343,18846963974266
878,9534453550026
359,056998324963
405,3136045852086
296,61431865286477
316,3766675429775
688,4156012559505
437,4460854615378
338,12612434470975
350,8008112738009
390,4611175850003
301,5684581327925
637,7411023023669
1062,9151134943943
284,27324043474255
407,34096699365415
315,33241251107887
269,8154645228021
238,0936760171855
402,8952842871918
294,87499212270075
278,0750619627911
268,07683311187776
332,0260870375184
455,47129318649905
428,3320372647894
468,639929438169
240,41339210326828
894,2367344867037
500,7232390001367
934,6693817631782
430,19467504850604
301,4610715530873
324,9823482584625
385,37402663427713
290,9601914697498
539,7821860832967
256,5627516534426
683,8558818509634
261,0221834660945
402,987364719381
441,6327311648228
918,0229960950678
405,5836179517545
463,39202099908726
266,7808647139377
341,5674210226592
600,9428465428753
402,0824793611652
576,9858125972511
295,5314335766506
389,62076591011765
669,5625111142842
285,7163765291522
316,01260954604925
514,8297782230118
372,1368139848949
1553,003972892037
1842,5958894653684
266,97548006370715
930,9090012133026
348,73433538104507
371,7439393387866
545,3201860573652
401,5661685633727
352,8386936286636
344,4203718120929
342,2131361113202
222,40144220483808
401,53392136411816
1214,9720059789458
862,2699629971761
659,9943749353785
564,8097999647827
396,82372734132196
334,61791190916193
270,58063541928783
588,0061253418232
1247,8728352739531
2032,3765915212837
2459,9557170321837
1866,3993939722866
504,96725964717314
257,28806078286686
643,0981519468963
292,76316021440215
338,1799449443493
400,3797942911438
217,69738243601867
285,4221367233054
338,7104277112874
763,7921911105371
364,43107136872237
470,3703464486857
460,97404599876796
541,8692753222188
324,3842144852637
616,2076791168598
565,4079078444021
451,77604938383854
605,9724716277889
409,8508172702039
343,6960108802938
399,4055706218398
354,6518894792131
237,5529716476143
418,1255173561678
245,44693252947764
603,9636520933358
738,5308077032423
326,57050021457366
433,0260400626363
838,9918814885982
578,9825468456955
613,624763173146
1204,342674702518
254,55857217190453
353,00040938520647
426,90475807640286
255,10823678559126
278,97537788507844
439,4335982970735
522,1141665638611
437,8632464514083
280,32489895713076
1075,868225189389
378,79485262781486
951,9108968918244
643,5219970669473
403,73719168334554
573,3986006642449
550,1073993051089
1038,1289117456572
218,39135468538393
239,94752457580907
461,0584697162401
463,3704749245534
231,12809607930404
338,72663162325296
523,7074166198473
238,40007355801114
260,1166763256406
308,90230315256076
349,43285604081643
325,54824541813036
375,25978066442156
387,2535408158285
496,1928417671908
358,4252728329071
503,9023629498228
254,085986464676
470,4751970084903
378,5774549048776
424,4542398354675
474,4630136053524
367,48827158762725
308,6103815988452
261,40647940460025
599,1022063149023
435,01036226418813
895,0474080241819
838,6175382803932
1209,5226351269214
431,5345497417434
282,2964074381805
388,35617970729567
399,2735443408779
320,8674420232037
214,99829743981786
202,29944167423085
711,424628692117
1078,2939010698688
275,3804001980631
381,87132475599543
350,56552549586775
625,4925757218581
567,0560775521287
541,4178734378216
379,1050310482326
620,0233856846445
554,1741717912819
753,2236041953629
495,55125381409056
358,22740267661914
281,7451770449341
420,8994480222723
285,21892040865777
655,0722851820037
314,01589322363475
740,1077471769172
622,4097199090937
317,885151836685
576,0675958829132
323,84250641344045
703,296869204432
635,5174719458219
230,063244232789
469,45684985267764
353,2456557372788
422,2881109955877
353,0624402691755
254,69740982375703
432,7292459462564
584,912962148707
341,20868905473543
377,906613411783
364,14779090982285
274,5069202595697
278,7422072792578
597,8107709161446
994,0829952254231
584,4318078980405
235,59548758667424
401,7127287489409
557,6459883617722
284,49823616245607
418,38874145719643
371,51752278035985
458,92295912646176
219,08645791962712
368,61569550105935
343,2943949172875
280,0398792580471
436,86212241981394
360,3558316044144
353,35433104609245
486,7380322901819
615,3326665445619
388,8316297093985
514,4364821525406
250,2858557463251
519,5664590657067
269,167461135114
256,63335307498846
415,76480668913484
383,90397373530044
961,8974163150002
439,7939774154148
404,759425028695
368,12848580703957
705,1168152015033
648,4548942192455
365,36063336508926
234,14036412398076
373,6811626072206
307,910802697362
296,4867577498067
389,2942326521138
264,46394545904343
288,3752728108129
349,19483041317955
549,5388081709337
315,8759291156238
370,0964018266686
527,6426729310461
318,24701401659655
221,23451352263208
317,8000305506404
443,2183220790343
337,929930600364
730,1058413593834
1237,9825780147503
1528,570134294103
359,9661838191131
334,22802182916155
286,17165230943834
332,3636969607696
368,682136164427
680,402982011064
206,0440891109539
304,47294566912973
354,49956926397465
303,2022959310059
456,08215889106816
357,40899536766307
340,9365260669816
405,7358601006469
265,9432899239657
275,174794217784
567,7463214083415
283,8296007911687
548,142018996789
272,6918638490698
370,9015029239611
228,82689492473028
312,50406019776216
801,2779077664458
193,25879584788274
322,7122649873631
316,6359505737312
447,5112497739185
419,2751885356799
447,50912365315287
368,18205682012206
260,41293156882267
287,6548221560287
468,91393914820316
343,582305664345
1019,3001458390487
1173,1726637971578
441,799330123273
322,8504307784631
377,156235663188
372,80677933658416
488,68656015214106
1022,8989710298134
676,1277406471053
272,87524125682086
457,555227102984
373,38024636338724
888,8820485488947
267,7950604800424
583,8362513715552
430,9029800620732
384,2869037467379
619,0360101470177
428,4587136926147
560,5980275472915
268,11720674590845
222,21319376202658
312,7605239962928
467,619082144721
385,0832350970635
329,89864712994375
275,0955437740427
414,6441481799869
471,2689417870803
360,86870190772004
239,31841762853625
351,98960222123014
210,53677836464874
349,084596718741
227,75774895260454
279,50304807021996
569,3883902066735
277,4757865301955
258,4959464759945
753,148235219454
776,7646167042686
394,2977480690146
340,96773409655606
414,7955939495084
715,0339813351022
470,28958283119636
525,2123321773613
545,0169470215093
1046,6729360048507
487,0825069286602
328,96691230885915
326,414293311271
267,32001112272474
568,4758941989844
344,2802720486442
1325,2066922030897
564,4960178166118
307,76723173949426
1191,4053452658293
475,8531089340823
1550,0723312749656
1776,2730367721235
268,47043869022275
491,13997628306936
471,9542763331433
351,50782109307573
421,7718610441498
381,219317503099
377,1378589710224
435,92243824601996
509,8765704376
545,9571707188525
1393,305108442766
626,272034931055
387,36851180171095
279,36094540118796
263,97706729753736
318,6397591817256
739,6487215483767
770,7646653266654
339,7613518602156
559,1170926386494
529,7089629070529
419,76465839005493
349,13995829306
334,02716893857263
732,5539089913675
351,6940864172273
319,06534759772154
417,80147072287696
752,3386085568926
543,9112178182022
328,50374144217164
553,0928269142211
559,1284089971398
335,84634391186853
534,1636920330376
297,8981587755466
417,62927585235144
754,7749542349355
1616,8471144703735
394,73145942516965
483,60824754729526
310,0045061552057
277,4453037882191
288,05716080209265
279,103692535579
439,1590693953137
219,85760055770083
303,9268171051089
423,42126851780773
494,60183972690834
438,07631285310464
332,28111252663024
346,93223577313614
319,43807679489646
426,34860487307753
320,20149218778823
258,53990360943743
311,7129133405275
374,532029292967
361,1098716892713
441,05996242831276
484,2504549542673
373,9243762222975
554,686708804107
327,8306511291955
305,75311568377055
289,59726112573924
266,0637916516547
215,87118921862893
277,3332563749343
438,38124748351197
231,98821519547943
323,8378882005918
335,1762847439998
362,79711288338365
408,8350150005404
631,7239212964942
573,6331511680575
352,900076848615
319,4780386293604
833,1094922790559
479,7145323757807
381,1766069207369
316,11502721868624
543,7166245123874
361,73417820404666
334,2994442234507
371,12781718321355
412,23812582630075
373,13976243534694
1117,5575251150956
317,5311811814379
399,4602675494628
824,4373547166167
382,42472826953724
580,9818278426998
449,5097971319232
224,68211815411428
334,37440946382924
377,59483556199115
586,0458079775364
382,73216725957445
522,1137035749813
296,3307956323262
404,5129549044922
748,9985663857613
395,974845005497
346,79905815573244
423,2974420994806
394,02767450553176
391,506917746952
657,1339089059868
377,44826176203617
649,7438728762719
541,3317373286659
629,5063930969428
339,77537923198975
377,74113477648615
325,0393722434925
267,81973029133786
440,77130362614093
327,9672507696581
243,58102013549924
380,75949780237255
228,33897555619876
369,46732204935716
412,75838254192223
469,3554674447454
233,61230202218184
295,1451827182046
298,8620384217436
744,3821753100937
379,5233768563525
829,6262254681778
358,8476555178806
832,5898102911045
472,9379301759066
328,9654509537522
421,3542322673669
345,1393364203198
239,21011101886555
243,7375862636808
349,0519483196717
332,0145352393108
587,2002080341052
511,1004627382776
357,31087132837735
312,0603975258983
321,1634528042345
409,4792807819101
271,016874155199
423,75568181601346
406,59468970402224
267,90195891660574
357,15728387316534
567,891020503887
1031,2447097133515
319,15941868130847
267,760871578295
288,26740581949235
273,6324961411459
495,8177748110645
354,954702703079
435,10673515047876
557,0774279040037
314,1925457225473
441,07946108751656
432,0467886371832
672,5393815050895
331,92350429505024
449,4804693197837
331,90977963640273
333,6146615891075
999,1310433649252
671,9063211105503
463,1700628433434
359,61335266170954
288,7207129459747
281,40191503331766
319,99916336526906
359,8634168207801
343,8968336867263
279,81437398999964
518,5696200376917
739,7777348884717
529,2837990355077
329,01253909664484
517,9868850273458
629,6558310099497
706,0343774240467
334,0605511819722
258,16895557221636
239,94943025555352
230,27249335355157
385,6305613805207
490,29922860681745
527,3250390942067
766,9308555393818
337,41852450841156
272,8545894465525
348,14931328484874
293,40902270919133
300,91256441371115
483,44768996941855
545,0445235589209
637,9530116990156
274,72265644699786
800,34318208258
393,85489278549693
428,8994888795354
299,6881231641637
355,4027552806075
366,2371328235745
267,9472637444925
329,251990844643
348,28767820996796
277,4792982928705
225,87702197954124
550,9536878673186
599,9823573413933
454,5659677267525
363,53361731993823
486,11905696025775
284,24345483374185
746,5698642573552
358,014878882082
417,62518541516425
367,1817350213131
397,0056289320163
571,1222052085743
718,4606214768775
241,89332434782466
273,6146516866344
504,0473389746137
815,456343985142
288,2490892087936
511,9141443531967
340,9757137406987
630,6965199797901
386,11502452979073
330,48898470491383
394,530948531672
324,0682694587424
756,8496516991638
241,12522492134704
408,4289736423692
389,10960668261947
518,9823400855186
347,7002312775745
330,5257539986788
446,1210409025134
296,9251721268114
480,3244702355081
385,5995793078746
409,534552476141
419,8684301344204
301,1249776696081
342,5986229390902
596,5001780659877
484,82005765608454
465,5153978820798
418,3097372241051
322,0500103296235
570,3755518268628
304,2393276938778
401,976547443929
547,6155574458716
341,70457231002234
319,70966103991464
301,71116527022497
330,3814825835458
319,8908865082956
332,6318848019027
461,59036889437834
230,47955818001907
490,4281969952407
287,8003182106161
937,3318691062701
491,1756218034268
418,90994020450745
559,1582643636434
472,85758693492744
292,16383749845687
436,1578943350729
380,3503108725644
759,8816818198442
407,30995222775437
347,155683636655
397,2595362314293
219,8478946529438
599,1550042910059
1159,1057893752873
456,94988604190155
399,124318669113
324,80553232637465
455,5515933967774
740,2723179422345
722,5350556426049
285,9943413439425
402,8127699327767
1048,7637719271188
642,8648318861365
300,88791436899027
278,27157950765377
368,51246951381233
274,6107098696807
992,7084728228681
319,4333650537498
338,41944442369623
373,95069805998065
232,80787940039306
239,3253869567912
441,55839265718697
262,4675305587724
434,5543081317774
416,84884801381554
293,81721321248625
528,1315432911161
553,7151779725516
729,4749967740607
430,96694395632403
355,7256461122511
268,2256330642631
333,62238201362123
493,7018285291673
337,69745800421396
309,4459524686433
523,4942872332175
399,62169332686784
280,7477047491478
483,7186918332285
747,5267467281504
1015,70333276441
349,7999501219055
453,56090696899906
416,56882578175305
501,54128031193306
267,9059615519944
451,6646768731775
392,80213766726
344,4350651982882
614,2784604372943
1532,6579948045726
361,1308292722367
438,34420061252126
218,88301675515325
972,2028122499645
684,1185537119788
306,81331424797514
224,4524332083577
420,3960198772251
484,28832767812014
226,99234393347055
977,5975782147194
273,3301952639645
332,94608729074264
383,11182599320693
290,7954131777675
318,1569969762235
333,23061398104164
420,5297862144835
585,6825174269685
278,66559939467356
252,81905419308939
348,23380660651276
455,97085232204245
382,95336766317774
301,94788359225026
362,38783773993265
465,64756363658915
189,143582770867
474,73200316100673
295,99198150765403
278,4831943895532
440,52201448057076
573,8596965478454
260,3808627273054
491,41557754245383
531,992475571615
307,0739513258204
447,01783537319
594,7993514214346
306,67675157159994
583,5968412353845
694,801995278824
364,17874443062306
289,6751194500902
423,53215120708876
711,5978515096585
555,6091161633469
306,298894037022
512,856201049186
460,61056410146995
459,2909603788684
386,90074454796417
345,81491202641297
274,177892012257
193,4558236326385
379,9036265558854
314,82032754619775
322,1360841112165
409,9882264542129
736,8968681221332
523,4180188073061
319,4345177536441
879,6705248386412
989,2553532579049
387,6151550655485
964,3216640893854
460,3372990156498
1119,4516459675144
292,6088069581128
243,17200133224333
364,6689304738124
530,4730301095595
416,82620739972776
209,68413394909908
286,3799736079586
324,667280090084
353,89024187712613
828,1861211185358
526,9624592964626
252,70502639879533
1198,8882805099233
259,19282093124104
833,7374100694113
977,6641925801506
261,2456505619804
370,5575573670818
298,4135574407691
366,70008115589997
392,3694629883014
337,5617668979415
522,4649688865941
421,78003982011967
237,13758564155083
263,89267210639076
459,3484689370838
193,86073298900996
206,68260469765036
681,3395554308797
807,2216529573498
608,6151432381406
524,7227984567073
318,7654042475543
361,5804377392354
428,8202234195227
841,3071899455729
293,86648206202125
302,5274976211198
540,694644146219
420,43599250972966
320,13943207742835
641,3493747039156
803,6032255599681
362,51777122064266
325,9657925694918
384,84715175469364
350,56594860181343
403,74761577461203
293,9128939553719
442,45304169026673
1447,7309116287224
245,3077860812531
375,8666683055758
336,0622612354059
306,6734239933588
304,9924522556099
321,37507594328844
916,9791939119083
1344,6068060454052
235,96700270541118
475,6198436136641
274,1147161911365
487,40752273979854
498,963684812118
1095,50996723621
386,0032563371587
364,27764369603733
457,02735822431214
953,521407219732
617,4708266772421
239,81362714051414
370,4353686962514
400,7045430706105
253,38272901947823
351,9473119264864
310,74744994930495
567,6526644044463
294,49124609779676
466,46552766031397
523,4878297465201
404,2299927615532
276,05112063652103
301,1401692753329
377,16477775653715
316,4911760895145
411,64726605212974
359,49098465687507
385,93248745496555
427,6584621075585
394,07845752195607
353,01431518180885
273,78701569538816
503,4517038395712
447,56653771012475
448,701794074398
454,61572094679684
440,74874059544004
375,5925720374857
527,7433168543373
344,6948471862589
350,2964503108875
279,5824242182607
364,02952233712836
795,892881273207
691,2874275639614
320,246659986799
316,4996216921149
436,47096689913127
412,5210725535365
309,89817575525865
339,9358859603244
332,75301754945804
437,240666739327
395,2661878925542
419,8499619427914
634,1916882132152
517,8336459326931
285,72277221989987
632,2064238615826
1559,001640836557
2194,619076045382
1073,4999359616831
305,36061126305594
383,68486221456834
357,1743369676584
298,2434489331689
254,73343138003847
302,12223417381045
366,036627901801
327,25983452712137
463,2825843926753
248,57312465123937
387,6658912828539
401,8369305368381
290,074656525307
399,8723041680977
217,33988074461263
313,7669194776183
348,4686149839716
342,46982849080126
311,69444289037557
386,63852261783757
246,55570769714961
276,41188459795177
634,0700616240842
868,3950127207648
519,8814200820203
458,2956035870807
699,0813453468065
513,6331726773924
483,5361696956544
534,6949744714635
350,0579906274527
338,0928979903014
293,83736048870054
483,0735026786525
248,94097743299284
435,38101333549304
299,8529330486849
295,0694009259304
388,3956894355761
222,2684639631557
408,19327887025787
320,6512286142668
434,00116312412433
261,0628867334438
380,2795047939844
564,6072916681883
301,8813890137561
368,4010455534342
400,11679857184487
295,1358644158265
281,11590164645025
684,0525631791277
484,67345257305857
526,1393161616592
312,7881875953741
363,5334914015461
317,03201609085056
523,4090375993799
309,7417482784297
354,06388139964486
252,66431470861804
480,2427709207834
502,1236706184109
896,8745092590968
306,26503682785716
462,50164968001917
334,5179267867088
530,7373527433729
282,2192971517395
353,84948590033804
423,80982027508804
453,8817597623301
407,17707228607674
1710,2694162869634
431,59688538101744
520,3835490295314
337,39833130157774
317,8234536671796
620,0334529758899
505,7201552320326
466,7916028857804
1090,8057248337082
596,0164902704498
599,5886803293282
330,4272543040572
369,1978391412472
342,6891614259044
315,9957241376026
422,32096509585864
341,1777263520971
549,7476092855806
350,0765845405255
496,4327812001223
303,9783227905433
293,6977226252977
329,89600605740526
563,4132703135093
446,8491280342449
892,612334738555
486,3280408985136
702,4958817091929
923,2111479507889
368,70396280698276
409,3994857603439
308,45183608449884
244,8054345535104
470,732777143835
815,1469068133965
537,6371964979172
287,48251358694534
866,4899156510436
276,6535863066596
598,523817252356
1922,580517603489
515,7545770783796
491,4197309296617
428,2306616002905
436,64804835991555
502,5343786364215
481,0931364267119
457,71521145614565
1221,5885212901628
968,6406128034059
331,42918291825987
231,9138743004833
1210,3719200810322
764,3935376629455
314,1228373249251
378,97584481099955
439,5884813475097
457,10792449893773
312,0742258862492
518,733634217421
269,42249937698625
287,5470420246749
414,1394647790858
448,847602684299
917,3787325343901
301,65374139557326
362,3972031436574
705,6342416274197
271,2036775378268
444,6390666812314
389,29242967755124
373,2972433575917
264,3314273410844
510,1991997842388
1587,2519594329808
567,7657375259937
458,6025803632699
309,9778897401249
341,9765084562515
467,2831847237633
485,2820782522221
355,169044630874
493,00255874423516
557,5700481366189
236,76535136549006
343,99296992410297
323,4329969417734
328,72258660403025
711,891090483094
535,8218517331119
428,73145690169144
407,48439913458583
1224,3312468905644
274,5985823973511
427,43317161807823
417,89319460768235
366,06685648919046
344,5781199498179
378,4808379982602
386,2829832531957
255,11973316927993
457,6886450902054
315,8429643580473
353,5601002861221
282,34912235016014
672,9067489505786
415,85562640605013
418,73374491723
351,226514145818
371,20116724675637
1327,9179560536127
327,37782370158766
721,0374463445228
980,2823831600926
251,2859444024202
643,3358177334158
457,03613623515594
223,83975639506954
270,4384980104617
314,2859469126304
286,1811373350199
380,5977864452014
379,32038770565975
455,13026184273997
477,5569140598982
377,1784081189744
616,4126642406491
367,8008665013186
399,6866586732134
1210,966548874166
521,765650643489
492,63670727977035
336,11830956078103
398,14684889221246
319,90719863362494
613,5760716351245
334,26350467408827
327,69388672712057
414,64786439801077
326,2813813394302
331,58816678512477
312,5987070373186
213,1449314467274
354,1497659734961
472,2685124196685
350,3725699456989
300,5955770060532
325,63828914384067
375,5524049542137
509,1091616544815
924,4483789458548
602,8775442492404
340,7920631630393
221,30040951712405
333,60679053463855
220,4194213157937
567,6520852887276
288,3130895401539
246,96613870051374
276,102572958531
995,1355076092366
747,4745032795803
486,09296476328103
677,2678420906152
437,9982460587746
457,3008640720296
532,3343224477699
551,9493025426842
350,41637726160394
407,6021689289747
611,3337799937777
610,537875513134
428,5835509067026
311,26720950013197
342,31383578011656
378,29963051471634
379,741225471236
366,4688130123992
557,0398594590778
268,93569492480304
474,9417405736124
486,93187798287505
641,8302069351571
1753,9569458022745
527,1162436612697
353,16090334203165
473,50692847750855
425,2926239058488
318,15255173577003
323,7477255341551
524,3923563420545
323,7698844016861
321,0105381135974
582,0419203232781
493,61201382470074
1221,4381293446652
363,78717974859
342,1180046979765
351,8918684428051
239,9467249254815
362,32696913579963
244,87923239507333
722,2872024368312
487,7643417695084
421,1863196939909
493,27110917447476
366,62029310939033
320,97622643911814
447,1776553341045
917,7944563393569
268,5802365950278
444,61427711508014
542,6076988145381
391,7807727701201
301,04793119113975
444,4941550929172
378,6899552122102
338,56132260512555
407,69648162156545
407,6365861839683
460,5908879549867
273,030517073852
518,9498206358419
375,86694303408285
362,2633475459657
464,12771009371664
395,5316136267246
708,9034989584435
330,4599314810545
426,40546461210084
660,3289688197373
571,8836370932685
385,0486379481361
582,1764849479147
383,17115918821787
445,78736426286684
1003,3673632138433
397,25370558736626
388,1969306654458
417,20437730669914
447,43478217539183
417,3123611377035
340,7673888678438
516,8131848232223
250,60897109964097
550,2732907814626
488,440903690096
345,50843833199787
520,3269634440294
409,69054180410257
854,5318022909361
386,23313604939364
282,3458880015692
215,6115053799794
320,9880526789368
235,84707395352896
538,1185426070515
950,8180333997816
426,03491399169855
762,2170130043017
309,8710500443046
407,29542536136915
359,8033143623491
909,250265383636
846,2878180478083
282,41486526194353
360,39056393974124
433,4226734859281
429,54825574031764
335,35361477034
354,8751716924822
241,6429956653747
272,73229566405706
271,081250279154
497,21967167918166
323,40142465629566
813,2169366557723
246,27799462371723
378,23436776991036
773,8390878973764
337,1659292885036
303,87974486280365
218,2520672070783
278,42697283483534
351,39977186248007
347,7116391377063
288,5495781201811
391,3608357307092
